,Tokens,yomi,pos,difficulty,wtype,KNOW,WRITE,READ,SPEAK,LISTEN
8,愛犬,アイケン,名詞,upper intermediate,Chinese,1.8490563784063,0.156448288657635,0.820814552200011,0.674443225833353,0.608406392166005
39,愛用,アイヨウ,名詞,upper intermediate,Chinese,1.75111168624681,0.486882253395859,0.907671498850014,0.780249481333487,0.891315565582992
72,上がり,アガリ,接尾辞,upper intermediate,native Jap.,1.66955377547881,0.353384807108641,0.723931906691234,0.654419395536685,0.771738154054498
73,上がり,アガリ,名詞,upper intermediate,native Jap.,1.66955377547881,0.353384807108641,0.723931906691234,0.654419395536685,0.771738154054498
84,空き瓶,アキビン,名詞,upper intermediate,hybird,1.66615153467685,0.57437604611854,0.649990072126567,0.630034622617562,0.692538364903106
99,悪事,アクジ,名詞,upper intermediate,Chinese,1.81303482707773,0.323847852008931,0.613827295482143,0.291203588248407,0.573306386629489
100,悪質,アクシツ,ナ形容詞,upper intermediate,Chinese,1.91358357765591,0.563365400446211,0.954046939883359,0.700838848618488,0.95277519742057
101,アクシデント,アクシデント,名詞,upper intermediate,foreign,1.66651041462131,0.362982754888617,0.896432812076666,0.75227015747963,0.908819769694864
125,揚げ,アゲ,接尾辞・名詞,upper intermediate,native Jap.,1.74465510584299,0.165820125865212,0.544910249088282,0.589075607246125,0.743996175371111
126,揚げ,アゲ,名詞,upper intermediate,native Jap.,1.74465510584299,0.165820125865212,0.544910249088282,0.589075607246125,0.743996175371111
147,朝方,アサガタ,名詞,upper intermediate,native Jap.,1.833206353749,0.419132836252604,0.807579979029169,0.724350564567342,0.982083704084072
156,鮮やか,アザヤカ,ナ形容詞,upper intermediate,native Jap.,1.84968396331934,0.536200702476059,0.819090706424231,0.803613825944214,0.907276493107527
170,アシスタント,アシスタント,名詞,upper intermediate,foreign,1.87505650166477,0.501970516271259,0.82769484318911,0.678534345326194,0.810165786816567
192,値,アタイ,名詞,upper intermediate,native Jap.,1.69311104192235,0.49940040087403,0.609536687203868,0.665847752406658,0.859894048557497
195,温か,アタタカ,ナ形容詞,upper intermediate,native Jap.,1.67101291802206,0.260457177620525,0.689819399573856,0.870867008147008,0.924410996063631
205,頭金,アタマキン,名詞,upper intermediate,hybird,1.76837971749626,0.183617483654822,0.633765844274659,0.379178873725826,0.562311483820075
228,厚手,アツデ,名詞,upper intermediate,native Jap.,1.78385103111038,0.555240060123971,0.881109079408056,0.930120834122916,0.944020389011281
230,圧倒的,アットウテキ,ナ形容詞,upper intermediate,Chinese,1.80204145367535,0.277758463392713,0.869089937044703,0.734776816773271,0.940299209401674
246,後味,アトアジ,名詞,upper intermediate,native Jap.,1.78117807122823,0.221792529506807,0.690240567540898,0.617296344209695,0.753973860302569
249,後始末,アトシマツ,名詞,upper intermediate,hybird,1.72308968149547,0.416959569994584,0.84191833696438,0.873230339503619,0.977959108038011
253,アトラクション,アトラクション,名詞,upper intermediate,foreign,1.91105673756066,0.113233770424045,0.894728187182233,0.512049859313294,0.890747975674005
261,アナログ,アナログ,名詞,upper intermediate,foreign,1.69569682395077,0.445059555586198,0.814127394876662,0.584427761047857,0.820711776973178
289,甘辛,アマカラ,ナ形容詞,upper intermediate,native Jap.,1.76464188905422,0.295891000036388,0.775628652457979,0.540845865958376,0.706469231919249
291,甘口,アマクチ,名詞,upper intermediate,native Jap.,1.92648073962231,0.396755524104346,0.827004601698717,0.926222659001619,0.924990926894686
319,危うい,アヤウイ,イ形容詞,upper intermediate,native Jap.,1.82077274305233,0.329287535855956,0.613299714404312,0.588190131424908,0.739817791536815
326,過ち,アヤマチ,名詞,upper intermediate,native Jap.,1.71936570446726,0.381920156819023,0.65406067362553,0.501969960759391,0.699783892756815
337,粗い,アライ,イ形容詞,upper intermediate,native Jap.,1.69222667786301,0.296595435860755,0.529635895787198,0.69793929052598,0.788142286022003
339,洗い流す,アライナガス,動詞1類,upper intermediate,native Jap.,1.81767647996671,0.208895229631669,0.686849822526303,0.745664333635602,0.749189352790796
410,暗証,アンショウ,名詞,upper intermediate,Chinese,1.73871102432749,0.318805665612096,0.633548254868193,0.718110749012429,0.862627327495526
446,言い合う,イイアウ,動詞1類,upper intermediate,native Jap.,1.67592458837255,0.185294664324686,0.821199924515506,0.573567042597515,0.710780170356425
497,生き,イキ,名詞,upper intermediate,native Jap.,1.71437456499059,0.449212296335015,0.836521750292058,0.606305521167696,0.704438365627791
506,生きがい,イキガイ,名詞,upper intermediate,native Jap.,1.86984002393346,0.480451460017225,0.824568000663383,0.68009055948999,0.993079793593535
508,行き来,イキキ,名詞,upper intermediate,native Jap.,1.69269858304009,0.5938495194569,0.793633436338485,0.822064991043728,0.810568919608509
539,移行,イコウ,名詞,upper intermediate,Chinese,1.91328569822692,0.381023821203038,0.73423828416562,0.527506090739157,0.619941938928917
590,異性,イセイ,名詞,upper intermediate,Chinese,1.88756416878411,0.269625530078091,0.907515126179879,0.401824140078164,0.716335259167406
627,至る,イタル,動詞1類,upper intermediate,native Jap.,1.68969050788232,0.520583572890965,0.826581538262121,0.624734397314685,0.804424428958366
631,一員,イチイン,名詞,upper intermediate,Chinese,1.74423133155364,0.539239412267667,0.77074733075701,0.677519166509419,0.788104751095125
632,一因,イチイン,名詞,upper intermediate,Chinese,1.67629128047835,0.208356857877073,0.9668474522487,0.383516141362267,0.662398352413546
674,胃腸,イチョウ,名詞,upper intermediate,Chinese,1.83872339545586,0.424369784735861,0.516836555404817,0.664539400468968,0.703626609760527
677,一律,イチリツ,名詞,upper intermediate,Chinese,1.74169283751618,0.434221422139205,0.923737178995903,0.58977353528682,0.792181564767892
678,一流,イチリュウ,名詞,upper intermediate,Chinese,1.84018266812552,0.498750758214152,0.607624143645092,0.629845327214834,0.645096582153299
701,一式,イッシキ,名詞,upper intermediate,Chinese,1.78653479795576,0.516370322468093,0.815260563401204,0.81441609672631,0.837167380847565
702,一種,イッシュ,名詞,upper intermediate,Chinese,1.89467462684884,0.117085533527187,0.577498088911097,0.396158558146603,0.610079581040535
719,一体,イッタイ,名詞,upper intermediate,Chinese,1.78139744615639,0.314010953380383,0.752637980470617,0.472019941106478,0.633432816767844
752,糸,イト,名詞,upper intermediate,native Jap.,1.75639050873556,0.340081054738021,0.561306003614342,0.602592963907963,0.585374584888349
790,異変,イヘン,名詞,upper intermediate,Chinese,1.75533448354008,0.338935225625145,0.774153744526854,0.442953073147587,0.789901733553729
801,今時,イマドキ,名詞,upper intermediate,native Jap.,1.72568396021246,0.604736240615825,0.71389573527738,0.888169762857564,0.876329183031985
816,いやいや,イヤイヤ,感動詞,upper intermediate,native Jap.,1.68681727315479,0.210720249957766,0.520845402547201,0.616612752600065,0.670813173836423
835,入り,イリ,名詞,upper intermediate,native Jap.,1.76464067379864,0.510643156520923,0.866926963155056,0.885413944995748,0.962226526094319
836,入り,イリ,接尾辞・名詞,upper intermediate,native Jap.,1.76464067379864,0.510643156520923,0.866926963155056,0.885413944995748,0.962226526094319
931,植木,ウエキ,名詞,upper intermediate,native Jap.,1.81145674935703,0.202193858318435,0.512380000102288,0.411641637521875,0.567612755741595
947,浮き上がる,ウキアガル,動詞1類,upper intermediate,native Jap.,1.7464421184823,0.275527548457815,0.547089466192486,0.474017377415522,0.507953185560429
956,承る,ウケタマワル,動詞1類,upper intermediate,native Jap.,1.77886294262838,0.154979751945193,0.782472813297468,0.700307146062779,0.838224900463003
957,受け継ぐ,ウケツグ,動詞1類,upper intermediate,native Jap.,1.86351571420389,0.441479024714539,0.944741434099056,0.711121944887739,0.857618088595036
961,受け身,ウケミ,名詞,upper intermediate,native Jap.,1.77403151442515,0.300382315274338,0.607080499699229,0.649079599310435,0.5277640762479
964,受け渡し,ウケワタシ,名詞,upper intermediate,native Jap.,1.67360757869448,0.184471135037731,0.516813180007217,0.714720786269921,0.559415199249269
977,後ろ向き,ウシロムキ,名詞,upper intermediate,native Jap.,1.74378636301722,0.52532557780335,0.777143335230979,0.711681564518254,0.786429267344954
1011,打ち明ける,ウチアケル,動詞2類,upper intermediate,native Jap.,1.8404153137799,0.433805305254343,0.877772807349812,0.592329142369585,0.762133593579505
1012,打ち上げる,ウチアゲル,動詞2類,upper intermediate,native Jap.,1.9078480967975,0.228980483818601,0.62147072792467,0.372247492364121,0.549778584565858
1042,訴え,ウッタエ,名詞,upper intermediate,native Jap.,1.90328903147489,0.241288004682323,0.787912126654904,0.468771290696031,0.59486344904491
1059,うとうと,ウトウト,副詞,upper intermediate,native Jap.,1.75829562802505,0.264159621495247,0.520656014059669,0.805212058570018,0.941298503557513
1070,埋まる,ウマル,動詞1類,upper intermediate,native Jap.,1.77640321784259,0.465052240201976,0.592115572554124,0.625951712168476,0.763118268368506
1072,生まれ変わる,ウマレカワル,動詞1類,upper intermediate,native Jap.,1.77406845808408,0.18793713197555,0.69510193599379,0.509211442665142,0.552092659999752
1083,埋め立て,ウメタテ,名詞,upper intermediate,native Jap.,1.79072235401177,0.137287273677495,0.665936633173797,0.438643870713441,0.510284787727627
1086,埋める,ウメル,動詞2類,upper intermediate,native Jap.,1.72293658511567,0.169650423039344,0.75286564927656,0.674546721343166,0.790211057518012
1091,裏表,ウラオモテ,名詞,upper intermediate,native Jap.,1.85590003925332,0.441718177812965,0.860190092764143,0.83181077914065,0.912807024638283
1095,裏切り,ウラギリ,名詞,upper intermediate,native Jap.,1.81641340802254,0.323259776184131,0.977200829164622,0.73261810545941,0.669783952586174
1101,占う,ウラナウ,動詞1類,upper intermediate,native Jap.,1.69082609046325,0.517733099648161,0.829237824905035,0.662181942684177,0.809039517432371
1103,恨み,ウラミ,名詞,upper intermediate,native Jap.,1.90853718485366,0.132096023976585,0.766488007817967,0.771145135552095,0.952627540728202
1132,売れ残る,ウレノコル,動詞1類,upper intermediate,native Jap.,1.84681668544143,0.211873096616784,0.713572220080943,0.743344907535361,0.850995520547704
1133,売れ行き,ウレユキ,名詞,upper intermediate,native Jap.,1.82079318456022,0.416268807512848,0.899847256735418,0.732319359900406,0.744308444039644
1150,運休,ウンキュウ,名詞,upper intermediate,Chinese,1.79805534736956,0.326600343713191,0.593664176992444,0.566278327697342,0.747776404100762
1157,うんち,ウンチ,名詞,upper intermediate,native Jap.,1.76240303877088,0.338097361917033,0.53010490140996,0.56800399123064,0.651637040284197
1160,運転士,ウンテンシ,名詞,upper intermediate,Chinese,1.90165152860787,0.269590624458627,0.700909697513058,0.525128937928984,0.645686260424988
1197,衛生,エイセイ,名詞,upper intermediate,Chinese,1.77764765206796,0.404223499947396,0.942409548147154,0.754362704478589,0.882324533366829
1214,液,エキ,接尾辞,upper intermediate,Chinese,1.78641803935109,0.194741609015505,0.826637344006229,0.616000172830726,0.70346127058328
1242,エチケット,エチケット,名詞,upper intermediate,foreign,1.90493199159911,0.0937867887453679,0.683600087479479,0.316104447186821,0.631167775180504
1288,宴会,エンカイ,名詞,upper intermediate,Chinese,1.87106393168954,0.0994951225742766,0.610860468063342,0.630936769287065,0.716034718767982
1296,演技,エンギ,名詞,upper intermediate,Chinese,1.81136874407208,0.403279338597679,0.877284916483623,0.776389001757402,0.978776851846842
1308,演出,エンシュツ,名詞,upper intermediate,Chinese,1.80221668992251,0.469575479964455,0.888695639237233,0.458469759510903,0.679983789869887
1327,エンド,エンド,名詞,upper intermediate,foreign,1.73631620122858,0.513491768037524,0.689880532193997,0.539043302189599,0.748150027311155
1335,円満,エンマン,ナ形容詞,upper intermediate,Chinese,1.76609526842656,0.473595727759419,0.747614523270653,0.602628325982023,0.811133285805878
1348,追い掛ける,オイカケル,動詞2類,upper intermediate,native Jap.,1.73258041679888,0.500636664447347,0.724735728825914,0.841947893526691,0.897884800611335
1354,追い出す,オイダス,動詞1類,upper intermediate,native Jap.,1.91986911359309,0.342850711905995,0.749743105198759,0.765832190528976,0.640925362409348
1367,追う,オウ,動詞1類,upper intermediate,native Jap.,1.80357235831011,0.392273803747591,0.701600256604313,0.442374759889072,0.49679785349331
1391,横断,オウダン,名詞,upper intermediate,Chinese,1.89655643267476,0.318999647278601,0.84768231005789,0.595064751505296,0.664298364309677
1416,覆う,オオウ,動詞1類,upper intermediate,native Jap.,1.78839990944934,0.436849531927814,0.6376577693479,0.508742828672711,0.571571624708475
1432,大騒ぎ,オオサワギ,名詞,upper intermediate,native Jap.,1.71483490016611,0.219323562631326,0.521001264765709,0.583851607796026,0.707735583583967
1439,大幅,オオハバ,ナ形容詞,upper intermediate,native Jap.,1.81400598950398,0.511732858396773,0.689379796461862,0.634613165452409,0.669640598792063
1447,大物,オオモノ,名詞,upper intermediate,native Jap.,1.73874453061808,0.393365419292125,0.733142894083249,0.823530982134227,0.793389161154648
1452,大笑い,オオワライ,名詞,upper intermediate,native Jap.,1.8620830956025,0.557615610827805,0.618889639446787,0.850543770817532,0.989826766486545
1467,置き換える,オキカエル,動詞2類,upper intermediate,native Jap.,1.71376254601061,0.240591351392097,0.681204719505984,0.72522580060984,0.758238816897249
1483,奥歯,オクバ,名詞,upper intermediate,native Jap.,1.85839213083002,0.46000969776102,0.96930049918319,0.7100969591246,1.02052443386515
1484,臆病,オクビョウ,名詞,upper intermediate,Chinese,1.89887436579705,0.246747404388932,0.630030002139853,0.476826671682201,0.620248762963251
1520,押し,オシ,名詞,upper intermediate,native Jap.,1.89198137040423,0.213065642967424,0.624769547883979,0.683179123768856,0.78713411673174
1537,押し付ける,オシツケル,動詞2類,upper intermediate,native Jap.,1.82083829491337,0.358618601806092,0.697090418567567,0.797957125177175,0.985888538233997
1541,おしまい,オシマイ,名詞,upper intermediate,native Jap.,1.7312189558734,0.0872090179853318,0.738632637110632,0.576746473514328,0.745982543131059
1542,惜しむ,オシム,動詞1類,upper intermediate,native Jap.,1.71579679135118,0.15383641621725,0.597667063978891,0.391577257217521,0.597322396446
1558,襲う,オソウ,動詞1類,upper intermediate,native Jap.,1.68106092226316,0.357602356658882,0.989712185225025,0.46992424183915,0.744106627114396
1604,訪れ,オトズレ,名詞,upper intermediate,native Jap.,1.8337354093278,0.520990909638362,0.916771379179495,0.551626117393572,0.855859563846659
1614,劣る,オトル,動詞1類,upper intermediate,native Jap.,1.83409599439565,0.436956799792692,0.775411169480725,0.415285824026609,0.461222230088679
1650,覚え,オボエ,名詞,upper intermediate,native Jap.,1.67324537052637,0.486736881129326,0.701504959743677,0.797612177679174,0.84767109196072
1656,おみくじ,オミクジ,名詞,upper intermediate,native Jap.,1.91437218493778,0.486223742303167,0.597044416444971,0.549162760641033,0.611432177800191
1682,思いとどまる,オモイトドマル,動詞1類,upper intermediate,native Jap.,1.92516374659124,0.217349676413285,0.656355006217367,0.335735093705839,0.579590572393699
1699,重み,オモミ,名詞,upper intermediate,native Jap.,1.71300145922669,0.487703077830259,0.792173351168667,0.575408926911556,0.855420755756255
1707,親孝行,オヤコウコウ,名詞,upper intermediate,hybird,1.78935022996155,0.386992799682916,0.746994148603011,0.641395676827444,0.665380819192637
1709,おやじ,オヤジ,名詞,upper intermediate,native Jap.,1.88610848203231,0.227943409412831,0.795824139320195,0.780574095370049,0.840233578554219
1787,温度計,オンドケイ,名詞,upper intermediate,Chinese,1.89264148251076,0.329221632259806,0.550657677725865,0.693202005365567,0.857773807024233
1791,女らしい,オンナラシイ,イ形容詞,upper intermediate,native Jap.,1.91235446800747,0.211318324636138,0.71613197587186,0.692926489416096,0.746281731322862
1794,温風,オンプウ,名詞,upper intermediate,Chinese,1.82815139883318,0.362371046368566,0.525867524571953,0.83276965575163,0.907645866486592
1836,開花,カイカ,名詞,upper intermediate,Chinese,1.84461784541209,0.234983252833392,0.64616588801156,0.45550756993533,0.68112233317633
1868,介護,カイゴ,名詞,upper intermediate,Chinese,1.75302577681526,0.425167446548337,0.929517219849794,0.806186454318184,0.931072538131461
1915,改正,カイセイ,名詞,upper intermediate,Chinese,1.66302087046225,0.149444467335201,0.783089403508133,0.427721445336607,0.498898531109866
1936,買いだめ,カイダメ,名詞,upper intermediate,native Jap.,1.92325539974532,0.601859332534045,0.778921664623424,0.862960118875752,0.994171066402148
1945,快調,カイチョウ,ナ形容詞,upper intermediate,Chinese,1.67919937160174,0.531165736057398,0.642192548852562,0.646819281800771,0.777419092461742
1964,買い時,カイドキ,名詞,upper intermediate,native Jap.,1.77126030390177,0.506500919204755,0.965701072593438,0.926658343751928,0.928038381967862
1968,買い取り,カイトリ,名詞,upper intermediate,native Jap.,1.71717119433907,0.0737953182146972,0.793404103811444,0.728794557164225,0.807801069661054
1969,買い取る,カイトル,動詞1類,upper intermediate,native Jap.,1.83532039123762,0.604429555952101,0.856034517284596,0.81294849472929,0.900203526322235
2030,返し,カエシ,名詞,upper intermediate,native Jap.,1.83690023963165,0.48249681419226,0.685509980114632,0.624382426086813,0.753257205565558
2105,書留,カキトメ,名詞,upper intermediate,native Jap.,1.90100494044134,0.171040801990994,0.65027040134657,0.764280628837399,0.817603514501313
2110,かき回す,カキマワス,動詞1類,upper intermediate,native Jap.,1.81105110501912,0.474512956842708,0.679493694060702,0.80522911459518,0.903477564991448
2124,欠く,カク,動詞1類,upper intermediate,native Jap.,1.74124732966146,0.549837971194396,0.887498945824099,0.647110283945304,0.696589332945599
2131,学,ガク,接尾辞,upper intermediate,Chinese,1.75600889659316,0.46983927323517,0.804833031190787,0.612262719081802,0.713453046349471
2187,学部,ガクブ,名詞,upper intermediate,Chinese,1.73295609949734,0.0895127301342521,0.640812848718114,0.52031992066158,0.513636715300746
2227,駆け込む,カケコム,動詞1類,upper intermediate,native Jap.,1.76729437946225,0.316074295117051,0.582516752252145,0.669997703232508,0.757872775595331
2240,掛ける,カケル,動詞2類,upper intermediate,native Jap.,1.73713439389006,0.535159506941755,0.708503203137193,0.733285278706829,0.740474766961508
2242,賭ける,カケル,動詞2類,upper intermediate,native Jap.,1.89222289376007,0.344110743821302,0.65771214822016,0.458694067538315,0.593791080617241
2266,重ね,カサネ,名詞,upper intermediate,native Jap.,1.72250625975485,0.53984003244392,0.658635095045574,0.657743251493392,0.673516896027573
2267,重ね着,カサネギ,名詞,upper intermediate,native Jap.,1.71384382478601,0.469522440830335,0.727664735806586,0.675696105192353,0.908215746980185
2273,加算,カサン,名詞,upper intermediate,Chinese,1.89775233725254,0.336375903637788,0.702172602011617,0.543111517169404,0.684884981017904
2284,貸し借り,カシカリ,名詞,upper intermediate,native Jap.,1.76716944550116,0.315439769867831,0.5705085825109,0.716091856601727,1.01445177742874
2326,仮説,カセツ,名詞,upper intermediate,Chinese,1.84902331657925,0.481815652551614,0.911580555329316,0.499712272033449,0.721158104511115
2330,河川,カセン,名詞,upper intermediate,Chinese,1.80968028333072,0.562730989102308,0.806125674779048,0.48499961881918,0.536781559318498
2355,肩書き,カタガキ,名詞,upper intermediate,native Jap.,1.85105556035424,0.513739852497645,0.751340925988578,0.467296272198541,0.668844538627319
2381,傾ける,カタムケル,動詞2類,upper intermediate,native Jap.,1.76851195614669,0.348894991769561,0.580644141059177,0.73110961060061,0.845240849527581
2401,勝ち取る,カチトル,動詞1類,upper intermediate,native Jap.,1.85703267652006,0.201302762767247,0.661271302444481,0.586574167147671,0.695418815525899
2459,過程,カテイ,名詞,upper intermediate,Chinese,1.68779842579446,0.56437312912555,0.906995741327496,0.694997459696002,0.973710216543758
2466,家庭的,カテイテキ,ナ形容詞,upper intermediate,Chinese,1.74752189648845,0.387495353453199,0.872975452430301,0.780839337167091,0.753524405823446
2489,必ずしも,カナラズシモ,副詞,upper intermediate,native Jap.,1.91600507879499,0.598775314735205,0.884960336213752,0.806863325641866,0.925966023009654
2498,兼ね備える,カネソナエル,動詞2類,upper intermediate,native Jap.,1.72541675118335,0.0906524184908407,0.671595954919932,0.396483044152327,0.696927972490511
2511,過半数,カハンスウ,名詞,upper intermediate,Chinese,1.77702657869044,0.393973425105624,0.758046407597706,0.412477854904844,0.678403860320117
2600,からかう,カラカウ,動詞1類,upper intermediate,native Jap.,1.688631955818,0.109866858092723,0.620124969269869,0.644279118207249,0.939411394779657
2636,借り物,カリモノ,名詞,upper intermediate,native Jap.,1.7167730393845,0.383048340220246,0.743703792156115,0.572824282047337,0.541263059782955
2666,乾き,カワキ,名詞,upper intermediate,native Jap.,1.79231754878604,0.548959449689072,0.917168942298642,0.777978781756219,0.840880213795662
2743,看護婦,カンゴフ,名詞,upper intermediate,Chinese,1.86009918902578,0.101869389001327,0.52392788118205,0.530503695305324,0.581616577167498
2752,幹事,カンジ,名詞,upper intermediate,Chinese,1.85974747446237,0.431066845616599,0.6527012926438,0.787149921228521,0.908066957452321
2778,歓声,カンセイ,名詞,upper intermediate,Chinese,1.82096410684906,0.401204005529929,0.864949453447832,0.479407863751491,0.664393819736384
2794,肝臓,カンゾウ,名詞,upper intermediate,Chinese,1.7066594941806,0.106545272504774,0.629992669846455,0.334791651397291,0.596720591879009
2871,気,キ,名詞,upper intermediate,Chinese,1.68000364906393,0.576745551536163,0.79136837917483,0.677592709667276,0.834496373551377
2884,気圧,キアツ,名詞,upper intermediate,Chinese,1.67426941946294,0.451446700645725,0.867310440622558,0.870579075858397,1.02097664040682
2903,機械的,キカイテキ,ナ形容詞,upper intermediate,Chinese,1.76863257574852,0.190454548655669,0.737244821222532,0.312869587756198,0.518351002218368
2930,聞き方,キキカタ,名詞,upper intermediate,native Jap.,1.88558870942793,0.585768785172384,0.912651347422752,0.857821713727434,0.917873352645825
2931,危機感,キキカン,名詞,upper intermediate,Chinese,1.78071908689887,0.154063240147288,0.800675262525105,0.620746138087601,0.874437411114706
2938,聞き取る,キキトル,動詞1類,upper intermediate,native Jap.,1.72375634729198,0.366740285900441,0.709179653967348,0.610327428353291,0.811088949398034
2945,起業,キギョウ,名詞,upper intermediate,Chinese,1.79766331157116,0.16472770486933,0.772637547421344,0.437547176035358,0.773692482863786
2953,器具,キグ,名詞,upper intermediate,Chinese,1.76377914189643,0.304310850800796,0.84080714127427,0.457459970016967,0.706279680330171
2979,既婚,キコン,名詞,upper intermediate,Chinese,1.89903970720628,0.479125463010291,0.979704826654807,0.423721955131058,0.922195396645736
2988,刻む,キザム,動詞1類,upper intermediate,native Jap.,1.69289105205392,0.348594049514937,0.71239692936408,0.585455893474961,0.679303486445836
3002,機種,キシュ,名詞,upper intermediate,Chinese,1.77966730153392,0.468102556012732,0.907530362655432,0.834455476234458,0.982566673040378
3027,帰省,キセイ,名詞,upper intermediate,Chinese,1.79589753185553,0.320637757660227,0.711178860793704,0.852151452211042,0.91884251823667
3034,犠牲者,ギセイシャ,名詞,upper intermediate,Chinese,1.74966469660647,0.08385581885895,0.754941452137388,0.498965322556891,0.775870689186669
3067,基地,キチ,名詞,upper intermediate,Chinese,1.81401286478861,0.180213128904204,0.812334614275304,0.328434598994128,0.942912358308144
3092,きっぱり,キッパリ,動詞3類,upper intermediate,native Jap.,1.88217409555552,0.482787751977187,0.687870669738255,0.832842269968767,0.835168651291573
3104,機内,キナイ,名詞,upper intermediate,Chinese,1.78207938018766,0.0816007711523593,0.687051250988151,0.298256484271362,0.827878323740042
3125,寄付,キフ,名詞,upper intermediate,Chinese,1.8846840734189,0.271157919412611,0.729767721916084,0.503706659492187,0.63969932648223
3137,基本給,キホンキュウ,名詞,upper intermediate,Chinese,1.8244443413226,0.312290487220264,0.580268836617197,0.474252598099782,0.645845142380424
3141,期末,キマツ,名詞,upper intermediate,Chinese,1.78110014701427,0.486003679281154,0.639212779348838,0.474247442007195,0.667761862335071
3164,脚,キャク,接尾辞,upper intermediate,native Jap.,1.91325964121305,0.448612459134164,0.702202916930493,0.721158911657432,0.745403278604141
3167,ギャグ,ギャグ,名詞,upper intermediate,foreign,1.82777749900451,0.304594640557798,0.805573959225741,0.849674341327076,0.966760767131638
3171,客室,キャクシツ,名詞,upper intermediate,Chinese,1.82970488998632,0.307511756507419,0.839589302828029,0.475713986857974,0.816597327791694
3189,客観,キャッカン,名詞,upper intermediate,Chinese,1.7956869269003,0.324367161730185,0.952644625563271,0.654747512376708,0.876332101240799
3241,救出,キュウシュツ,名詞,upper intermediate,Chinese,1.92267993434132,0.326805451136741,0.802318828939543,0.588518578365066,0.799209377169988
3267,急変,キュウヘン,名詞,upper intermediate,Chinese,1.66642071625839,0.212575306347813,0.72474906477608,0.487826596559335,0.800460448885976
3279,ぎゅっと,ギュット,副詞,upper intermediate,native Jap.,1.87027200240504,0.143342870823685,0.612885727276743,0.72699547508428,0.842042250030467
3303,協会,キョウカイ,名詞,upper intermediate,Chinese,1.87049431599898,0.345372380650926,0.62977284082988,0.443194355524622,0.476342461872124
3314,競技場,キョウギジョウ,名詞,upper intermediate,Chinese,1.88888412247545,0.281915701787126,0.81639981804739,0.673297481798169,0.859295014102287
3324,教材,キョウザイ,名詞,upper intermediate,Chinese,1.83392170800553,0.164538060371658,0.712012950802093,0.467628011389889,0.660071159226746
3334,強弱,キョウジャク,名詞,upper intermediate,Chinese,1.79480499847863,0.607242363854618,0.870464805587168,0.721256615461699,0.973071040574617
3363,協調,キョウチョウ,名詞,upper intermediate,Chinese,1.73116495780968,0.419483677554293,0.781962915305897,0.836662211125729,0.761149918215002
3370,強度,キョウド,名詞,upper intermediate,Chinese,1.6844320813966,0.415171033649411,0.676660527173716,0.486446777805942,0.524475702490254
3391,共用,キョウヨウ,名詞,upper intermediate,Chinese,1.78028763927416,0.249208309223655,0.573854135386391,0.380266629757539,0.661617631545059
3417,極力,キョクリョク,副詞,upper intermediate,Chinese,1.68734743948484,0.323268141445121,0.731506972953794,0.479658810965934,0.589766738872942
3420,居住,キョジュウ,名詞,upper intermediate,Chinese,1.83467570332328,0.197260024851751,0.804321059470165,0.359850751446058,0.522559181202752
3422,拒絶,キョゼツ,名詞,upper intermediate,Chinese,1.79655616308882,0.285293378707346,0.587738941232531,0.46546685840033,0.570288648319823
3483,切れ,キレ,名詞,upper intermediate,native Jap.,1.7410722008409,0.609969282002413,0.728525978341336,0.697379618613329,0.688269654352922
3497,疑惑,ギワク,名詞,upper intermediate,Chinese,1.69578165063321,0.517025873289211,0.961918266928567,0.71535210567563,0.869521368683078
3529,金券,キンケン,名詞,upper intermediate,Chinese,1.92105563003796,0.207891596329439,0.558801705710463,0.618407380297073,0.760461560120469
3536,近視,キンシ,名詞,upper intermediate,Chinese,1.84635847883205,0.194363999099925,0.639437628261899,0.77803227425312,0.816205282123344
3546,金銭,キンセン,名詞,upper intermediate,Chinese,1.71613112097494,0.537991520809877,0.861258419437402,0.702641440537688,0.836372722968374
3555,均等,キントウ,名詞,upper intermediate,Chinese,1.86358673375812,0.266472667904415,0.548761908907022,0.607065158462261,0.578588000491594
3563,勤勉,キンベン,名詞,upper intermediate,Chinese,1.82024418971484,0.0986072278583181,0.645306762015288,0.317700655764574,0.528902720633597
3597,空間,クウカン,名詞,upper intermediate,Chinese,1.8334885055443,0.365400539068017,0.594494028517866,0.386354678287425,0.57061051062012
3607,空想,クウソウ,名詞,upper intermediate,Chinese,1.74958731577382,0.225854061803967,0.868861442627322,0.591607997755761,0.685977609791455
3609,空中,クウチュウ,名詞,upper intermediate,Chinese,1.71310402268649,0.433651218881579,0.639146181225309,0.562469403826217,0.619478192619958
3615,空欄,クウラン,名詞,upper intermediate,Chinese,1.89764155646512,0.450592012814105,0.871791336700092,0.387481850822049,0.554843292166692
3631,くし,クシ,名詞,upper intermediate,native Jap.,1.82452368698345,0.311847545131314,0.549606654281296,0.757669913318896,0.73808493588905
3646,崩す,クズス,動詞1類,upper intermediate,native Jap.,1.87371561680508,0.414607413306415,0.719777819690462,0.844137201111934,0.828775966688186
3661,砕く,クダク,動詞1類,upper intermediate,native Jap.,1.87756183027585,0.27280282238586,0.645134660877789,0.578647104123504,0.644419405661997
3668,下り坂,クダリザカ,名詞,upper intermediate,native Jap.,1.87782569167335,0.310147182725378,0.717015662272237,0.666831357692734,0.858553639965424
